date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:33:38	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2002%20Oct%202018%2007:03:40%20GMT	https://www.flipkart.com/s/press?otracker=undefined_footer_navlinks	C:/My%20Web%20Sites/flipkart/www.flipkart.com/s/press.907b1c.delayed	(from https://www.flipkart.com/)
12:33:40	39496/39496	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:41%20GMT	https://www.flipkart.com/pages/payments	C:/My%20Web%20Sites/flipkart/www.flipkart.com/pages/payments.html	(from https://www.flipkart.com/)
12:33:41	39496/39496	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:42%20GMT	https://www.flipkart.com/pages/shipping	C:/My%20Web%20Sites/flipkart/www.flipkart.com/pages/shipping.html	(from https://www.flipkart.com/)
12:33:42	40242/40242	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:43%20GMT	https://www.flipkart.com/helpcentre?catalog=55c9c6edb000002e002c1701&view=CATALOG	C:/My%20Web%20Sites/flipkart/www.flipkart.com/helpcentre6515.html	(from https://www.flipkart.com/)
12:33:42	40242/40242	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:44%20GMT	https://www.flipkart.com/helpcentre?catalog=55c9c8e2b0000023002c1702&view=CATALOG	C:/My%20Web%20Sites/flipkart/www.flipkart.com/helpcentrec17e.html	(from https://www.flipkart.com/)
12:33:44	39627/39627	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:45%20GMT	https://www.flipkart.com/pages/returnpolicy?otracker=undefined_footer_navlinks	C:/My%20Web%20Sites/flipkart/www.flipkart.com/pages/returnpolicy7b1c.html	(from https://www.flipkart.com/)
12:33:46	39475/39475	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:47%20GMT	https://www.flipkart.com/pages/terms?otracker=undefined_footer_navlinks	C:/My%20Web%20Sites/flipkart/www.flipkart.com/pages/terms7b1c.html	(from https://www.flipkart.com/)
12:33:47	39675/39675	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:48%20GMT	https://www.flipkart.com/pages/paymentsecurity?otracker=undefined_footer_navlinks	C:/My%20Web%20Sites/flipkart/www.flipkart.com/pages/paymentsecurity7b1c.html	(from https://www.flipkart.com/)
12:33:48	39647/39647	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:49%20GMT	https://www.flipkart.com/pages/privacypolicy?otracker=undefined_footer_navlinks	C:/My%20Web%20Sites/flipkart/www.flipkart.com/pages/privacypolicy7b1c.html	(from https://www.flipkart.com/)
12:33:49	272131/272131	---MCZ	200	added ('OK')	text/html	date:Tue,%2002%20Oct%202018%2007:03:51%20GMT	https://www.flipkart.com/sitemap?otracker=undefined_footer_navlinks	C:/My%20Web%20Sites/flipkart/www.flipkart.com/sitemap7b1c.html	(from https://www.flipkart.com/)
